MERY.PA_prix;LI.PA_prix;COV.PA_prix;NK.PA_prix;BNP.PA_prix;ACA.PA_prix;CS.PA_prix;EN.PA_prix;DG.PA_prix;AI.PA_prix;SAN.PA_prix;ORA.PA_prix;ITP.PA_prix;RCO.PA_prix;ERA.PA_prix;BN.PA_prix;TTE.PA_prix;RUI.PA_prix;ABCA.PA_prix;ALTA.PA_prix;VCT.PA_prix;ICAD.PA_prix
20.014999;39.455002;76.220001;68.599998;54.150002;12.84592;22.629999;33.535;51.880001;83.021729;88.239998;13.81;11.406105;64.650002;69.480003;57.990002;43.57;30.73;5.01;157.801132;61.450001;64.059998
19.98;40.060001;77.5;69.779999;55.369999;13.168512;23.004999;33.77;53.299999;84.704849;89.699997;14.08;11.42943;65.449997;69.059998;59.200001;43.889999;31.34;4.85;152.000336;62.259998;65.589996
19.924999;39.514999;76.949997;69;54.709999;12.980734;22.6;33.185001;53.099998;83.643753;89.080002;14.16;11.522732;65.510002;67.360001;59.139999;43.904999;31.285;4.8;151.902023;62.18;65.300003
20.110001;39.555;77.860001;67.230003;54.27;12.874809;22.545;32.93;53.299999;83.497391;88.18;14.085;11.504071;64.970001;66.139999;58.700001;43.785;31.01;4.83;150.427246;62;65.459999
19.555;38.84;75.580002;67.040001;51.970001;12.518512;21.809999;31.969999;52.099998;81.997215;87.160004;13.655;11.284813;64.75;65.699997;58.09;42.900002;30.870001;4.78;146.052078;61.560001;63.669998
19.6;38.755001;75.459999;64.980003;50.5;12.181476;21.139999;31.1;51.450001;79.875023;86.029999;13.25;11.200842;64.959999;63.220001;57.5;42.005001;30.17;4.77;143.938217;62;63.75
19.639999;39.080002;75.110001;65.529999;50.93;12.20555;21.455;30.985001;51.639999;80.314102;87.019997;13.365;11.359454;64.290001;62.5;57.93;42.244999;30.155001;4.77;144.528137;62.169998;63.720001
19.99;40.25;77.800003;66.559998;52.380001;12.711105;22.094999;31.084999;52.849998;82.802193;89.379997;13.655;11.965914;64.940002;62.450001;59.400002;43.305;30.65;4.79;146.494507;62.68;65.620003
20.495001;40.900002;79.43;68.720001;54.490002;13.10592;23.014999;31.575001;54.349998;85.326874;92.470001;14.325;12.516393;66.599998;65.449997;60.939999;44.345001;31.959999;4.82;147.477692;64.239998;66.120003
21.174999;42.009998;81.800003;69.879997;55.77;13.500734;23.665001;31.735001;55.32;86.936813;95.019997;14.64;12.539718;67;64;61.630001;44.674999;32.235001;4.83;150.27977;66.25;67.849998
21.129999;41.830002;81.709999;69.82;56.360001;13.59703;23.809999;31.834999;55.740002;86.973396;96.620003;14.78;12.525723;68.230003;64.5;62.150002;45.099998;32.744999;4.86;149.935654;66.379997;68.040001
21.129999;42.055;81.980003;69.839996;56.290001;13.669253;23.895;32.290001;56.09;87.55883;97.400002;14.915;12.987565;67.739998;64.940002;61.73;45.25;34.07;4.85;146.494507;66.709999;67.709999
21.555;42.75;83.309998;71.019997;57.549999;13.775179;24.495001;33.119999;56.669998;88.217445;98.790001;15.43;12.898929;68.82;64;62.689999;45.740002;33.965;4.81;146.543655;68;69.550003
21.565001;43.084999;84.029999;70.589996;57.310001;13.688512;24.485001;33.380001;56.59;88.363808;99.059998;15.59;12.735651;68.68;63.110001;62.529999;45.639999;33.849998;4.82;150.427246;68;70.980003
21.450001;43.049999;84.400002;70.779999;57.450001;13.85703;24.629999;33.560001;56.52;88.546753;98.489998;15.525;12.558378;68.989998;62;62.880001;45.665001;33.945;4.86;150.427246;68.32;70.32
21.065001;42.540001;82.739998;70.300003;57.049999;13.799253;24.35;33.514999;56.5;87.961319;97.400002;15.325;12.222493;67.260002;61.84;62.389999;45.435001;33.66;4.84;148.460876;68.050003;69.949997
20.795;41.994999;81.900002;69.410004;56.849998;13.760734;24.41;34.240002;56.82;87.046577;97.449997;15.37;12.129191;66.699997;62.689999;62.52;44.630001;33.599998;4.84;148.510025;67.5;69.019997
20.43;41.25;80.010002;68.779999;57.09;13.852216;24.605;34.195;56.330002;86.680687;98.25;15.3;12.07321;66.080002;62.27;62.16;44.630001;33.509998;4.88;148.510025;66.260002;67.010002
20.43;41.310001;80.580002;67.940002;57.209999;13.779993;24.115;34.095001;55.959999;86.022072;98.169998;15.31;12.06388;64.900002;61.5;61.84;44.244999;33.224998;4.87;149.444061;67.169998;69.459999
20.040001;40.639999;78.82;66.980003;55.709999;13.553697;23.700001;33.195;54.959999;84.046234;96.099998;14.95;11.942588;63.73;59.869999;60.369999;42.98;32.485001;4.86;148.608353;65.089996;68.599998
20.700001;41.310001;79.809998;68.029999;56.759998;13.765549;24.014999;33.630001;55.549999;85.07074;96.879997;15.09;12.152517;64.32;60.369999;60.849998;43.215;33.119999;4.86;149.345734;66.18;68.830002
20.775;41.439999;79.949997;69.360001;56.23;13.664438;23.995001;33.535;56.209999;84.521896;98;15.4;12.301799;64.449997;61.599998;61.360001;44.314999;33.009998;4.86;150.918839;66.849998;68.800003
20.645;41.810001;80.050003;68.959999;57.66;13.707771;24.15;33.715;56.080002;85.656174;97.769997;15;12.292469;64.309998;60;61.57;44.959999;32.834999;4.83;151.410431;67.150002;69.379997
20.76;41.445;78.639999;68.620003;59.310001;13.813697;24;33.415001;58.400002;86.75386;97.970001;14.935;12.133856;64.790001;60;61.689999;45.075001;32.740002;4.84;152.393616;67.800003;67.519997
20.965;41.744999;79.559998;68.760002;59.549999;13.871475;24.254999;33.689999;59.450001;87.632011;98.639999;15.215;12.049885;65.639999;59.790001;62.93;44.950001;33.16;4.84;152.934357;67.910004;68.32
21.285;42.32;81.169998;69.339996;59.759998;12.460735;24.219999;33.514999;59.299999;88.0345;98.169998;15.215;12.02656;64.730003;59.380001;62.939999;44.650002;33.310001;4.84;152.934357;68.400002;69.470001
21.16;41.285;81.290001;69.230003;60.450001;12.547401;24.610001;34.09;59.310001;89.241951;100.650002;15.26;12.115196;64.669998;59.869999;63.16;45.465;33.200001;4.84;152.78688;67.150002;69.550003
21.219999;41.970001;81.879997;67.769997;60.68;12.71592;24.875;34.255001;59.450001;88.985825;100.300003;15.265;12.199167;64.910004;58.900002;63.27;45.294998;33.43;4.83;152.934357;66.300003;70.25
21.1;41.544998;81.5;67.919998;60.25;12.561846;24.725;34.355;59.200001;88.217445;98.239998;14.985;12.059215;64.150002;58.689999;62.549999;45.794998;32.715;4.81;153.327637;64.800003;70
21.08;41.889999;82.449997;68.360001;60.450001;12.518512;25.195;34.544998;60.330002;89.168777;99.75;15.245;12.012565;64.040001;60.009998;62.779999;45.889999;33.035;4.85;158.685989;65.32;70.730003
20.82;41.330002;80.779999;66.330002;59.639999;12.475179;24.76;34.445;59.75;86.644096;98.419998;15.15;11.895938;62.57;58.07;61.880001;45.505001;32.959999;4.85;159.865814;65.440002;70.480003
20.35;40.494999;79.400002;65.709999;57.93;12.167031;23.790001;33.860001;57.950001;83.936462;94.389999;14.725;11.476081;60.5;55.93;59.900002;44.535;32.634998;4.83;160.652359;63.889999;69.199997
20.674999;41.240002;80.440002;66.550003;58.689999;12.277772;24.155001;34.330002;58.599998;84.778023;95.75;14.885;11.452756;61.09;55.93;60.450001;44.380001;33.150002;4.82;160.455719;63.639999;69.610001
20.709999;42.580002;80.739998;67.690002;58.150002;12.147772;23.9;34.16;58.23;84.558487;94.059998;14.86;11.38278;60.970001;55.91;60.32;44;33.5;4.85;160.750687;64.279999;70.089996
20.610001;42.720001;80.599998;67.07;59.119999;12.402957;24.105;34.435001;58.299999;84.448723;94.989998;14.81;11.196177;60.419998;55.790001;60.330002;44.485001;33.66;4.85;159.275909;64.43;69.639999
20.934999;42.98;81.07;67.169998;59.34;12.422216;24.155001;34.264999;58.310001;84.192596;95.290001;14.75;11.233497;60.689999;54.740002;60.130001;43.75;33.779999;4.84;156.326355;63.419998;70.279999
20.924999;42;79.470001;65.629997;58.939999;12.268142;23.67;33.790001;57.799999;82.253349;93.389999;14.48;11.102875;59.310001;51.900002;59.099998;42.965;33.639999;4.81;158.096085;62.610001;68.400002
20.9;41.525002;78.330002;65.139999;57.82;11.796291;22.945;33.099998;57;80.606819;91.919998;14.055;10.962923;57.720001;50.299999;58.119999;42.549999;32;4.8;158.096085;61.240002;67.589996
21.145;40.445;76.839996;63.18;55.580002;11.497772;22.07;32.195;56.18;78.301674;88.260002;13.68;10.790315;56.439999;49.805;56.599998;41.080002;30.594999;4.8;155.638123;59.099998;65.82
19.625;38.014999;72.059998;60.139999;52.849998;11.025921;21.09;30.73;52.900002;74.45977;83.639999;12.86;10.403114;51.779999;45.939999;53.540001;37.834999;29.285;4.68;151.410431;57.330002;62.189999
20.1;39.294998;74.160004;62.27;55.490002;11.521846;22.094999;31.52;54.290001;77.899185;86.650002;13.63;10.505746;52.990002;47.125;54.93;39.095001;30.424999;4.84;157.850281;58.220001;63.869999
19.995001;38.805;72.739998;62.18;55.07;11.43518;21.879999;31.535;54.959999;75.63063;85;13.625;10.827636;52.799999;45.740002;54.150002;37.705002;31.049999;4.86;156.326355;58.169998;62.240002
20.545;39.619999;75.029999;64.07;56.549999;11.733698;22.389999;33.099998;57.119999;78.155312;88.559998;14.11;11.056224;52.869999;47.41;55.360001;40.18;31.74;4.86;157.948608;58.93;63.830002
20.219999;39.525002;74.910004;64.470001;56.650002;11.757772;22.495001;33.875;57.34;78.777336;88.440002;14.145;11.406105;53.040001;49.889999;55.25;41.18;31.855;4.87;158.046921;58.740002;64.160004
20.049999;39.220001;74.370003;61.470001;56.27;11.637402;22.475;33.939999;57.41;78.191902;88.169998;14.09;11.616033;52.860001;50.5;55.389999;40.805;31.620001;4.84;163.208649;59.900002;63.849998
19.66;38.439999;72.809998;61.5;54.610001;11.309994;21.594999;33.465;56.299999;77.057625;86;13.66;11.224167;51.650002;48.695;54.360001;40.41;32.334999;4.81;162.225464;59.139999;61.610001
19.754999;38.669998;75.339996;61.150002;54.880001;11.362957;21.785;33.34;56.43;77.569885;87.239998;13.745;11.219502;51.880001;47.744999;54.16;40.060001;33.294998;4.81;163.110321;57.84;61.950001
19.889999;40.07;76.739998;62.110001;56.119999;11.560365;22.34;34.169998;57.200001;79.143234;89.510002;14.005;11.219502;52.73;49.959999;55.02;41.439999;34.43;4.82;162.717056;58;61.900002
19.799999;38.810001;74.720001;60.73;54.490002;11.29555;21.725;33.650002;56.939999;76.691734;87.169998;13.85;10.953593;51.700001;47.799999;53.52;39.959999;33.525002;4.78;163.651077;57.549999;60.220001
19.700001;38.744999;74.559998;61.200001;54.5;11.266661;21.91;34.34;56.919998;77.569885;88.220001;14.17;10.869621;51.299999;47.93;53.540001;39.970001;33.845001;4.8;165.912399;57.240002;60.970001
19.82;39.334999;75.480003;61.93;55.549999;11.276291;22.305;34.700001;57.740002;77.972366;88.699997;14.325;10.808975;51.91;46.32;53.66;40.365002;34.275002;4.85;166.158203;57.889999;62.41
19.865;39.73;76.730003;62.75;56.450001;11.420735;22.795;34.650002;58.990002;78.923698;89.940002;14.44;10.962923;53.27;46.255001;54.580002;40.709999;34.345001;4.87;167.141373;58.220001;63.200001
19.805;39.75;76.269997;61.970001;55.59;11.247402;22.525;35.02;58.959999;77.460114;88.480003;14.255;10.594382;52.23;44.755001;53.91;39.945;34.09;4.89;166.158203;57.889999;62.209999
19.25;38.755001;75.019997;61.630001;55.240002;11.102958;22.235001;33.93;58;76.764908;88.019997;13.795;10.449765;51.810001;43.134998;53.32;39.689999;33.875;4.87;166.059875;57.099998;60.830002
18.74;38.189999;74.050003;61.450001;54.57;10.77555;22.01;33.799999;57.32;76.545372;87.629997;13.785;10.496416;50.959999;39.5;53.099998;39.764999;33.68;5.04;166.158203;56.919998;59.619999
18.955;37.904999;73.949997;61.41;55.080002;10.910365;22.4;33.900002;58;77.094215;87.989998;13.825;10.543066;50.93;38.630001;53.869999;40.985001;33.599998;5.09;165.568283;56.860001;59.41
18.959999;38.355;74.599998;62.169998;55.25;10.939254;22.450001;34.25;58.68;77.569885;89.550003;14.23;10.683019;53.599998;36.355;55.009998;42.130001;33.990002;5.1;165.666611;57.5;59.84
18.9;38.580002;74.970001;61.57;55.650002;10.871847;22.610001;33.689999;59.240002;77.240578;89.220001;14.305;10.496416;54.48;37.279999;55.48;41.990002;34.41;5.02;164.191833;58.349998;59.900002
18.82;38.685001;74.580002;60.380001;52.98;10.597402;21.540001;33.150002;58.150002;75.594048;87.879997;13.975;10.449765;54.18;38.195;54.630001;40.775002;33.900002;5.08;162.225464;59.049999;60.880001
18.950001;39.145;75.449997;60.919998;53.689999;10.684069;21.940001;33.34;59.029999;77.094215;89.43;14.135;10.77632;55.560001;37.915001;56.09;40.82;34.334999;5.1;162.225464;58.59;60.860001
18.85;38.529999;74.599998;59.169998;51.869999;10.337402;21.225;32.055;57.52;74.679306;85.489998;13.65;10.585052;54;35.965;54.529999;39.759998;32.724998;5.06;160.504883;57.82;59.939999
18.725;39.18;75.220001;59.439999;51.150002;10.067773;21.285;31.99;57.459999;74.679306;85.699997;13.715;10.496416;54.639999;35.355;55.130001;40.625;33.169998;5.07;157.801132;57.110001;60.110001
18.75;39.18;76.169998;57.860001;50.919998;9.961847;21.040001;31.58;55.82;73.581619;84.400002;13.525;10.384454;53.830002;33.73;53.790001;39.605;32.720001;5.08;156.52298;56.900002;59.779999
19.24;40.959999;78.339996;58.689999;52.549999;10.111106;21.719999;32.150002;57.709999;76.06971;87.010002;14.135;10.46376;54.02;34.27;55.380001;40.384998;33.355;5.11;161.733871;57.16;61.43
18.950001;39.625;76.610001;57.75;50.52;9.76444;21.275;31.645;57.02;74.386589;84.440002;13.715;10.431105;56.34;33.720001;54.509998;38.764999;32.994999;5.07;162.077972;54.970001;59.490002
19.105;39.794998;76.919998;57;50.900002;9.730736;21.08;31.469999;56.18;75.374504;83.089996;13.425;10.281822;55.27;33.889999;54.18;39.185001;32.755001;4.95;160.848999;54.860001;59.400002
19.34;40.490002;77.860001;57.389999;52.459999;9.87518;21.635;31.73;56.709999;77.313751;84.889999;13.52;10.687684;58.669998;32.965;56.419998;40.200001;33.23;5;160.750687;55.869999;60.59
18.934999;39.595001;76.629997;57.09;51.720001;9.879995;21.535;31.85;56.470001;76.472198;84.610001;13.195;10.860291;57.360001;32.82;55.889999;40.375;33.639999;5.03;160.455719;55.259998;59.950001
19.184999;39.935001;76.910004;57.650002;51.919998;9.932958;21.620001;32.080002;56.450001;77.313751;84.980003;13.19;10.827636;58.07;32.400002;56.119999;41.25;33.805;5.09;161.733871;55.290001;60.91
19.655001;41.154999;79.379997;59.200001;54.009998;10.159254;22.5;32.875;58.77;79.545715;87.620003;13.62;10.906942;59.630001;34.299999;58.330002;42.974998;35.564999;5.11;161.733871;57.09;62.790001
19.83;41.279999;80.779999;59.34;54.080002;10.573328;22.745001;34.060001;58.200001;80.094559;87.300003;13.88;10.925602;59.599998;34.485001;58.560001;44.404999;35.555;5.09;160.996475;57.349998;63.799999
19.725;40.639999;80.519997;59.299999;54.049999;10.789995;22.735001;33.82;58.009998;79.948204;85.300003;13.76;11.084215;59.220001;38.279999;57.389999;45.400002;35.224998;5.05;161.733871;58.5;63.169998
19.690001;40.764999;80.199997;59.599998;53.450001;10.789995;22.725;33.904999;57.919998;80.057976;86.099998;13.64;11.312803;58.959999;40.98;57.82;45.34;35.09;5.08;161.733871;59.259998;63.209999
19.889999;41.099998;81.529999;59.549999;53.810001;10.924809;22.67;33.900002;56.939999;80.826355;86.029999;14.045;11.895938;59.389999;42.105;57.950001;45.25;34.695;5.04;160.357407;59.09;64.32
20.01;41;80.75;59.23;53.970001;10.828513;22.790001;33.174999;56.360001;80.606819;87.18;13.945;11.807301;61.599998;41.48;58.59;45.150002;34.794998;5.05;163.208649;58.599998;64.019997
20.030001;40.665001;80.480003;59.169998;53.380001;10.597402;22.355;33.099998;57.279999;79.618896;86.150002;13.835;11.597373;61.700001;41.529999;57.759998;44.91;35.290001;5.03;166.649796;57.75;63.950001
20.055;40.605;80.029999;59.619999;53.119999;10.529995;22.02;33.119999;57.32;78.52121;84.949997;13.645;11.135531;60.900002;40.599998;57.599998;44.634998;35.52;5.03;167.927933;58;64.360001
20.120001;41;80.949997;60.48;53.970001;10.554069;22.41;33.924999;57.849998;80.423866;88.050003;14;11.266153;61.5;39.965;58.75;45.115002;35.990002;5.03;167.141373;58.34;64.82
20.08;41.014999;81.779999;60.419998;54.990002;10.684069;22.809999;34.025002;58.240002;80.753174;88.709999;14.09;11.11687;60;41.724998;58.27;45.599998;35.900002;5.05;167.141373;57.970001;65.449997
20.445;41.639999;83.220001;60.139999;55.09;10.746661;22.889999;33.974998;57.689999;80.826355;89.110001;14.275;11.084215;60.810001;38.970001;59.41;44.965;36.369999;5.08;171.565704;57.75;66.169998
20.375;41.305;82.989998;60.110001;54.299999;10.640736;22.915001;33.970001;57.950001;79.765259;87.290001;14.315;10.916272;60.57;36.799999;59;44.549999;36.540001;5.05;171.614868;57.419998;66.120003
20.389999;41.544998;83;60.52;54.400002;10.592587;23.094999;34.290001;58.27;80.240921;87;14.39;10.916272;60.02;37.290001;60.02;44.91;36.720001;5.06;169.107758;57.139999;66
20.735001;41.830002;84.739998;60.860001;55.009998;10.741847;23.82;34.689999;58.779999;82.948547;89.230003;15.475;11.219502;61.509998;38.455002;61.950001;45.365002;36.66;5.06;171.565704;57.689999;67.279999
20.9;42.939999;84.010002;62.18;55.91;11.03555;24.049999;35.174999;60.119999;84.814613;92.449997;15.93;11.07022;63.450001;38.299999;63.150002;45.5;37.099998;5.05;167.829605;58.630001;65.699997
20.950001;42.849998;83.900002;61.389999;55.849998;11.160735;24.155001;35.189999;60.380001;85.180511;91.849998;16.030001;11.07955;63.349998;38.48;63.169998;44.615002;37.099998;5.06;170.090927;59.799999;66.07
20.860001;42.439999;83.459999;60.279999;55.470001;11.069254;23.825001;34.744999;59.959999;85.802536;91.529999;15.655;11.112205;62.189999;36.439999;62.810001;43.639999;37.075001;5.05;169.599335;58.400002;65.120003
20.995001;43.404999;84.290001;61.25;55.810001;11.136661;24.219999;34.889999;60.529999;86.75386;93.300003;15.81;11.009574;62.830002;36.400002;63.240002;44.009998;37.355;5.05;167.829605;58.84;66.080002
20.940001;43.384998;85.730003;60.98;54.299999;10.963328;24.360001;34.834999;61.080002;86.607506;90.989998;15.97;10.925602;62.93;35.505001;64.199997;44.330002;36.459999;5.07;167.63298;57.900002;66.980003
20.905001;43.174999;85.75;62.290001;55.259998;11.093328;24.325001;34.465;61.380001;86.278198;91.849998;16.035;10.869621;63.389999;35.939999;63.41;44.145;36.494999;5.07;168.370361;58.299999;67.360001
20.975;43;86.260002;61.93;55.349998;11.261846;24.450001;35.080002;61.48;87.412476;91.830002;15.905;11.028234;63.509998;35.810001;63;44.619999;36.970001;5.06;174.613586;59.099998;68.029999
20.68;41.494999;84.540001;62.240002;55.310001;11.30518;24.535;35.145;61.310001;88.290627;91.800003;15.915;10.925602;63.619999;36.139999;63.73;46.240002;37.325001;5.05;173.040482;59;66.239998
20.610001;42.200001;84.339996;62.259998;55.639999;11.334069;24.254999;34.895;60.040001;88.510162;91.800003;16;11.172851;64.18;36.630001;64.120003;46.294998;36.759998;5.05;173.532074;57.509998;66.650002
20.465;42.494999;84.349998;62.310001;55.869999;10.39518;24.365;34.834999;60.830002;88.949234;93.279999;16.065001;11.172851;64.040001;33.830002;64.809998;46.130001;37.330002;5.06;174.023666;57.189999;66.610001
20.24;42.165001;83.559998;63.150002;57.610001;10.592587;24.74;35.09;62.220001;89.790794;86.900002;16.43;11.135531;63.330002;33.02;64.290001;46.235001;37.255001;5.07;176.973221;57.150002;65.620003
19.924999;41.275002;80.660004;61.98;57.049999;10.592587;24.48;34.794998;61.830002;88.802879;84.139999;16.105;11.07955;62.009998;33.07;63.459999;45.919998;36.200001;5.07;174.121994;56.18;63.5
19.735001;41.5;80.5;61.779999;56.849998;10.554069;24.59;34.845001;60.610001;88.693108;83.900002;16.4;10.902277;61.93;32.27;63.549999;46.014999;36.855;5.06;173.089645;55.98;63.860001
19.99;41.860001;82.029999;62.349998;57.27;10.948884;25.155001;35.040001;61.07;89.973747;84.18;16.58;10.958258;63.27;31.4;64.610001;46.040001;37.345001;5.08;173.679565;56.34;64.370003
19.65;41.5;80.839996;61.57;56.5;10.818884;24.674999;34.904999;59.93;88.693108;81.360001;16.27;11.238162;62.5;30.285;63.75;44.935001;36.955002;5.08;172.253937;55.66;63.66
